name,location_name,latitude,longitude
Princess Mononoke,Satu Mare,47.793301,22.877081
Once Upon a Time in America,Bavispe,30.480310,-108.939781
Once Upon a Time in America,Cinecittà Studios,41.851765,12.577110
Once Upon a Time in America,Highway 163,36.987717,-110.179817
Once Upon a Time in America,Kayenta,36.707703,-110.253471
Once Upon a Time in America,La Calahorra,37.181358,-3.064510
Once Upon a Time in America,Mexican Water,36.961761,-109.638252
Once Upon a Time in America,Moab,38.571739,-109.550797
Once Upon a Time in America,Monument Valley,36.999889,-110.148758
Once Upon a Time in America,Paramount Studios,34.084282,-118.320862
Once Upon a Time in America,Red Mesa,36.966724,-109.387611
Once Upon a Time in America,Tabernas,37.049450,-2.392680
Once Upon a Time in America,Tabernas,36.999058,-2.449045
Once Upon a Time in America,Teec Nos Pos,36.921242,-109.087395
Once Upon a Time in America,Western Leone (Sweetwater Ranch),37.032448,-2.446452
3 Idiots,Bangalore,12.971599,77.594566
3 Idiots,IIM Campus,12.895615,77.600349
3 Idiots,Indira Gandhi International Airport,28.554939,77.086945
3 Idiots,Madh Island,19.135000,72.793442
3 Idiots,Mall Road,31.103889,77.175743
3 Idiots,Mumbai,19.076090,72.877426
3 Idiots,Noida,28.535517,77.391029
3 Idiots,Pangong Tso,33.821751,78.442719
3 Idiots,Woodville Palace Hotel,31.091440,77.177757
Good Will Hunting,1 Bow Street,42.372120,-71.115997
Good Will Hunting,100 Federal Street,42.354755,-71.056122
Good Will Hunting,945 Memorial Dr,42.368404,-71.116035
Good Will Hunting,Boston Municipal Court,42.335278,-71.042763
Good Will Hunting,Boston Public Garden,42.354225,-71.069786
Good Will Hunting,Bunker Hill Community College,42.375423,-71.070625
Good Will Hunting,Central Technical High School,43.663956,-79.408737
Good Will Hunting,Dorchester,42.299782,-71.078842
Good Will Hunting,E. 5th Street,42.333950,-71.034721
Good Will Hunting,L Street Tavern,42.331554,-71.035378
Good Will Hunting,Massachusetts Institute of Technology,42.360130,-71.093941
Good Will Hunting,Massachusetts Turnpike,42.180386,-72.234970
Good Will Hunting,Ontario Specialty Co (closed),43.653603,-79.375832
Good Will Hunting,University of Toronto,43.662514,-79.396461
Good Will Hunting,Upfront Bar & Grill (closed),43.650002,-79.370880
Singin' in the Rain,Los Angeles,34.057583,-118.277046
Singin' in the Rain,Metro-Goldwyn-Mayer Studios,34.017693,-118.401566
Singin' in the Rain,TCL Chinese Theatre (Grauman's Chinese Theater),34.102013,-118.341026
Requiem for a Dream,Brooklyn,40.685684,-73.948082
Requiem for a Dream,Coney Island,40.578320,-73.955879
Requiem for a Dream,Red Hook,40.675415,-74.008698
Capernaum,Beirut,33.888630,35.495480
Capernaum,Beirut Luna Park (مدينة ملاهي بيروت),33.895176,35.469723
Capernaum,Souq ElAhad (Sunday Market),33.882812,35.531528
Capernaum,The Central Prison in Roumieh (سجن رومية),33.885593,35.592236
Eternal Sunshine of the Spotless Mind,105 East 23rd Street,40.662060,-74.113022
Eternal Sunshine of the Spotless Mind,123 Valentine Ln (Joel's Apartment),40.916779,-73.904076
Eternal Sunshine of the Spotless Mind,59 Orient Ave (Clementine’s Apartment),40.715412,-73.939362
Eternal Sunshine of the Spotless Mind,Bayonne,40.669079,-74.117180
Eternal Sunshine of the Spotless Mind,Chinatown,40.716492,-73.996246
Eternal Sunshine of the Spotless Mind,Columbia University,40.807056,-73.963219
Eternal Sunshine of the Spotless Mind,Montauk,41.035934,-71.954514
Eternal Sunshine of the Spotless Mind,Mt. Vernon,40.912598,-73.837082
Eternal Sunshine of the Spotless Mind,Park Slope,40.670101,-73.985970
Eternal Sunshine of the Spotless Mind,Superior Market,40.910816,-73.892731
Eternal Sunshine of the Spotless Mind,Yonkers,40.930790,-73.898293
Reservoir Dogs,1304 West 2nd Street,34.060284,-118.259453
Reservoir Dogs,4459 Eagle Rock Blvd,34.125622,-118.220207
Reservoir Dogs,5860 North Figueroa Street,34.110134,-118.191025
Reservoir Dogs,6101 Wilshire Boulevard,34.063236,-118.361595
Reservoir Dogs,Burbank,34.182049,-118.307480
Reservoir Dogs,Highland Park,34.114773,-118.191788
Reservoir Dogs,Pat & Lorraine's Coffee Shop,34.130707,-118.216331
Reservoir Dogs,York Boulevard and North Avenue 50,34.121471,-118.206886
The Hunt,Louisiana,30.660894,-91.981003
The Hunt,New Orleans,29.951065,-90.071533
Citizen Kane,780 N. Gower St,34.085281,-118.322273
Citizen Kane,Balboa Park,32.731045,-117.149643
Citizen Kane,Hollywood,34.092384,-118.332726
Citizen Kane,Long Island,40.782078,-73.163864
Citizen Kane,Los Angeles,34.055965,-118.265533
Citizen Kane,Malibu,34.030209,-118.783379
Citizen Kane,Oheka Castle,40.829033,-73.448547
Citizen Kane,Pasadena,34.157368,-118.154320
Citizen Kane,San Diego,32.717731,-117.166748
Lawrence of Arabia,Aït Benhaddou (آيت بن حدّو),31.046328,-7.133473
Lawrence of Arabia,Al-Jafr (الجفر),30.317167,36.173809
Lawrence of Arabia,Avenida de Isabel la Catolica,37.376366,-5.987696
Lawrence of Arabia,Cabo de Gata,36.782055,-2.243575
Lawrence of Arabia,Carboneras,37.000061,-1.894764
Lawrence of Arabia,Casa de Pilatos,37.390018,-5.987371
Lawrence of Arabia,Chobham Common,51.366650,-0.606505
Lawrence of Arabia,Hotel Alfonso XIII,37.381447,-5.992850
Lawrence of Arabia,Imperial Sand Dunes Recreation Area,32.910500,-115.117104
Lawrence of Arabia,Ma'an (معان),30.220148,35.616631
Lawrence of Arabia,Merthyr Mawr,51.485905,-3.608664
Lawrence of Arabia,Oasis de Lawrence De Arabia,37.008953,-2.447463
Lawrence of Arabia,Ouarzazate (ورزازات),30.935503,-6.953182
Lawrence of Arabia,Parque de María Luisa,37.374634,-5.988716
Lawrence of Arabia,Playa de los Genoveses,36.744633,-2.122110
Lawrence of Arabia,Playa del Algarrobico,37.029552,-1.878070
Lawrence of Arabia,Plaza de América,37.371655,-5.987496
Lawrence of Arabia,Plaza de España,37.377167,-5.986949
Lawrence of Arabia,Plaza de Pilatos,37.389530,-5.987128
Lawrence of Arabia,San José,36.762749,-2.109697
Lawrence of Arabia,Sevilla,37.390850,-5.989970
Lawrence of Arabia,Shepperton Studios,51.407799,-0.466168
Lawrence of Arabia,St. Paul's Cathedral,51.513855,-0.098374
Lawrence of Arabia,Wadi Rum,29.525915,35.444057
Vertigo,1000 Mason St (Madeleine's Apartment),37.793156,-122.410629
Vertigo,1007 Gough St,37.782372,-122.424248
Vertigo,224 Grant Ave,37.789158,-122.405243
Vertigo,351 Buena Vista Ave E,37.767494,-122.440147
Vertigo,847 Montgomery St,37.796940,-122.403954
Vertigo,900 Lombard St (Scottie's apartment),37.802532,-122.416672
Vertigo,940 Sutter St,37.788597,-122.416092
Vertigo,Big Basin Redwoods State Park,37.166595,-122.251045
Vertigo,Brocklebank Apartments,37.792938,-122.410248
Vertigo,Bush St & Claude Ln,37.790707,-122.404541
Vertigo,Conservatory of Flowers,37.772545,-122.460419
Vertigo,Cypress Point,36.579975,-121.978828
Vertigo,Dogpatch,37.758343,-122.390617
Vertigo,Eddy St & Gough St,37.782478,-122.424202
Vertigo,Fort Point,37.810413,-122.477158
Vertigo,Hotel Fairmont San Francisco,37.792389,-122.410530
Vertigo,Legion of Honor,37.784443,-122.500938
Vertigo,Millennium Biltmore Hotel Los Angeles,34.049747,-118.254242
Vertigo,Misión San Francisco de Asís,37.764374,-122.426735
Vertigo,Mission San Juan Bautista,36.845776,-121.535919
Vertigo,Montgomery St & Union St,37.801052,-122.404564
Vertigo,Paramount Pictures Studios,34.083633,-118.319427
Vertigo,The Palace of Fine Arts,37.802925,-122.448517
Amélie,18 Rue des Trois Frères (Amelie's home),48.885056,2.339913
Amélie,18 Rue Lepic,48.884815,2.333916
Amélie,3 Allée Chevillard (Amélie's father's home),48.981026,2.277369
Amélie,Acqueduc de la Vanne,48.780617,2.335938
Amélie,Animathèque d'Eaubonne,48.990097,2.272684
Amélie,Au Marché de la Butte,48.885651,2.338326
Amélie,Basilique du Sacré-Coeur,48.886654,2.342562
Amélie,Café des Deux Moulins,48.884876,2.333554
Amélie,Canal Saint-Martin,48.868397,2.366716
Amélie,Cathédrale Notre-Dame de Paris,48.852982,2.349671
Amélie,Cologne,50.939106,6.949336
Amélie,Conduite de l'aqueduc romain de Lutèce,48.824379,2.337916
Amélie,Enghien-les-Bains,48.970497,2.296896
Amélie,Gare d'Ermont - Eaubonne,48.980370,2.271090
Amélie,Gare de l'Est,48.876751,2.358909
Amélie,Gare du Nord,48.881783,2.357416
Amélie,L'Escalier,48.890167,2.338878
Amélie,Lamarck-Caulaincourt,48.889526,2.338000
Amélie,Le Verre à Pied,48.840252,2.349547
Amélie,MMC Studios Köln GmbH,50.987385,6.892426
Amélie,Montmartre,48.886009,2.336627
Amélie,Paris Gare de Lyon,48.843979,2.373381
Amélie,Pont des Arts,48.858719,2.336985
Amélie,Porte des Lilas,48.876751,2.406584
Amélie,Radio Ciné Rire,48.846603,2.369213
Amélie,Rue Ernest Roche,48.895451,2.319770
Amélie,Rue Mouffetard,48.842186,2.349695
Amélie,Rue Pierre Brossollette,48.986080,2.274872
Amélie,Rue Saint-Vincent,48.888393,2.340400
Amélie,Tchiki Boom,48.882996,2.335760
Your Name.,Ateneo di Scienze Lettere ed Arti,45.695881,9.672123
Your Name.,Basilica Santa Maria Maggiore,45.703159,9.662351
Your Name.,Bergamo,45.694889,9.669960
Your Name.,Bergamo Cathedral,45.703377,9.662820
Your Name.,Brescia,45.539841,10.222960
Your Name.,Campagnola Cremasca,45.399689,9.670330
Your Name.,Capralba,45.445000,9.644390
Your Name.,Corte Palasio,45.309978,9.564360
Your Name.,Crema,45.361839,9.683230
Your Name.,Duomo di Crema,45.363186,9.687323
Your Name.,Lodi,45.312881,9.497850
Your Name.,Montodine,45.286282,9.708460
Your Name.,Moscazzano,45.293301,9.684540
Your Name.,Pandino,45.405361,9.553020
Your Name.,Parco Regionale del Serio,45.493599,9.726307
Your Name.,Piazza Vittorio Emanuele III,45.405136,9.552653
Your Name.,Pizzighettone,45.189999,9.790940
Your Name.,Ricengo,45.406738,9.725000
Your Name.,Sirmione,45.492481,10.607980
Your Name.,Valbondione,46.037922,10.013210
Toy Story 3,New York City,40.711933,-74.007614
Toy Story 3,Pixar Animation Studios,37.832829,-122.284065
High and Low,26880 Pacific Coast Hwy,34.026829,-118.758919
High and Low,380 S San Rafael Ave,34.137421,-118.170105
High and Low,400 N Ave 19,34.080299,-118.226425
High and Low,5th St,34.051006,-118.255226
High and Low,645 Prospect Crescent (Arnold's House),34.155380,-118.161751
High and Low,Angeles Abbey Memorial Park,33.898762,-118.206268
High and Low,ATLAS,1.300138,103.857697
High and Low,Besalú,42.200531,2.693415
High and Low,Big Bear Lake,34.255463,-116.935318
High and Low,Big Sky Movie Ranch,34.319870,-118.718048
High and Low,Cabo San Lucas,22.895166,-109.925339
High and Low,"Chinatown, Singapore",1.281245,103.844345
High and Low,Ciudad de las Artes y las Ciencias,39.454899,-0.350607
High and Low,Coral Pink Sand Dunes State Park,37.037727,-112.714493
High and Low,Dead Horse Point State Park,38.510731,-109.729424
High and Low,Dubai (دبي),25.125383,55.170944
High and Low,Four Aces Movie Ranch,34.587402,-117.871597
High and Low,Golden Oak Ranch,34.377560,-118.478325
High and Low,Grand Lower,34.052643,-118.251663
High and Low,Grand Park,34.055592,-118.245811
High and Low,Guanajuato,20.911522,-101.326492
High and Low,Hawthorne Plaza,33.921295,-118.351814
High and Low,Helix Bridge,1.287677,103.860580
High and Low,Hermosa Beach Pier,33.861210,-118.405670
High and Low,Hoover Dam,36.016064,-114.737801
High and Low,ION Orchard,1.303898,103.831894
High and Low,Kayenta,36.727589,-110.250053
High and Low,La Fábrica (Serac's house),41.381256,2.068252
High and Low,Lake Powell,36.937759,-111.485229
High and Low,LASALLE College of the Arts,1.302813,103.851555
High and Low,Lincoln Heights Jail,34.077789,-118.225204
High and Low,Los Angeles Center Studios,34.055252,-118.261162
High and Low,Los Angeles Convention Center,34.040569,-118.268761
High and Low,MacArthur Park,34.058544,-118.279961
High and Low,Marina One,1.277707,103.853027
High and Low,Mary Andrews Clark Home,34.059433,-118.265594
High and Low,Melody Movie Ranch,34.383949,-118.511803
High and Low,Millard House,34.155388,-118.161789
High and Low,Millennium Biltmore Hotel Los Angeles,34.049755,-118.254204
High and Low,Moab,38.571739,-109.550797
High and Low,Monument Valley,36.985592,-110.232941
High and Low,National Gallery Singapore,1.290189,103.851280
High and Low,Ocean Diner,33.863419,-118.390388
High and Low,Orchard Rd,1.304807,103.832146
High and Low,Pacific Design Center,34.082371,-118.382416
High and Low,Paramount Ranch,34.116962,-118.754753
High and Low,PARKROYAL COLLECTION Pickering,1.285830,103.846046
High and Low,Pershing Square Station,34.050076,-118.250114
High and Low,Playa San Juan Leighton,34.038181,-118.882729
High and Low,Polsa Rosa Ranch,34.436653,-118.232544
High and Low,Ramón C. Cortines School of Visual and Performing Arts,34.059074,-118.243393
High and Low,Robinson Rd,1.280450,103.849716
High and Low,Santa Clarita,34.414139,-118.554192
High and Low,"School of the Arts, Singapore",1.299365,103.848709
High and Low,Shatto Pl,34.063404,-118.290024
High and Low,Simi Valley,34.286320,-118.712799
High and Low,Skirball Cultural Center,34.124985,-118.479202
High and Low,Skirball Cultural Center,34.124630,-118.479156
High and Low,Stadium Subway Station,1.302838,103.875221
High and Low,The High Line,40.748009,-74.004868
High and Low,"The Huntington Library, Art Museum, and Botanical Gardens",34.129059,-118.114578
High and Low,"The Langham, Huntington, Pasadena",34.121380,-118.133408
High and Low,Trona Pinnacles,35.617737,-117.368324
High and Low,Universal City Plaza,34.138714,-118.354996
High and Low,Vasquez Rocks Natural Area Park,34.481659,-118.317383
High and Low,Veluzat Movie Ranch,34.481716,-118.509933
High and Low,Warner Bros. Studios,34.149017,-118.337601
High and Low,Westward Beach,34.008209,-118.815239
High and Low,Will Rogers State Historic Park,34.054989,-118.512634
High and Low,World Trade Center Los Angeles,34.053738,-118.255280
High and Low,Younes and Soraya Nazarian Center for the Performing Arts,34.236042,-118.528206
Come and See,Amalfi Coast,40.633717,14.601551
Come and See,Atrani,40.635948,14.607796
Come and See,Cinecittà Studios,41.851734,12.577083
Come and See,Maiori,40.651051,14.641524
Come and See,Minori,40.649971,14.625362
Come and See,Naples,40.853600,14.252281
Come and See,Ravello,40.649384,14.610603
Come and See,Rome,41.902744,12.381643
Come and See,Santuario Santa Maria del Bando,40.636635,14.605966
M,Fox Studios (Stage 9),34.052959,-118.413857
M,Malibu Creek State Park,34.097954,-118.731964
North by Northwest,Bruny Island,-43.384857,147.250549
North by Northwest,Cape Hauy,-43.146362,148.001785
North by Northwest,Ganesha Talai (गणेश तलाई),21.835798,76.356476
North by Northwest,Hobart,-42.882004,147.325180
North by Northwest,Howrah Junction (হাওড়া জংশন রেলওয়ে স্টেশন),22.583937,88.343399
North by Northwest,Kolkata,22.586948,88.354271
North by Northwest,Marion Bay,-42.820343,147.868469
North by Northwest,Melbourne,-37.778492,145.048050
North by Northwest,Mount Wellington,-42.889996,147.229965
North by Northwest,Recherche Bay,-43.549587,146.898315
Ikiru,Kings Theatre,51.379387,0.530925
Ikiru,Lido Cafe,50.808971,-0.373029
Ikiru,London,51.503479,-0.136326
Ikiru,Tunsgate,51.235077,-0.571855
The Apartment,London,51.506233,-0.141052
The Apartment,New York,40.716263,-74.013039
The Apartment,The Dakota,40.776535,-73.976280
A Clockwork Orange,Blenheim Mews,51.695309,-0.291280
A Clockwork Orange,Bricket Wood,51.707546,-0.367607
A Clockwork Orange,Brunel University,51.532398,-0.473088
A Clockwork Orange,Chelsea,51.487484,-0.171142
A Clockwork Orange,Chelsea Drugstore,51.489792,-0.162810
A Clockwork Orange,Chelsea Embankment,51.484085,-0.161061
A Clockwork Orange,Edgwarebury Hotel,51.639259,-0.289810
A Clockwork Orange,Elstree,51.644230,-0.298838
A Clockwork Orange,Elstree Film Studios,51.658100,-0.269322
A Clockwork Orange,Friars Square,51.815872,-0.812782
A Clockwork Orange,Hertfordshire,51.830494,-0.297812
A Clockwork Orange,Kingston,51.412247,-0.302240
A Clockwork Orange,Lecture Centre,51.532887,-0.472849
A Clockwork Orange,London,51.508038,-0.133117
A Clockwork Orange,Manor Lodge School,51.706223,-0.261973
A Clockwork Orange,Pinewood Studios,51.548779,-0.532279
A Clockwork Orange,Princess Alexandra Hospital,51.771030,0.085741
A Clockwork Orange,Shipton Under Wychwood,51.859051,-1.597468
A Clockwork Orange,South Mere,51.500107,0.124290
A Clockwork Orange,Thamesmead,51.505318,0.108347
A Clockwork Orange,The Warren,51.691658,-0.314872
A Clockwork Orange,Wandsworth Bridge Roundabout,51.462688,-0.186026
A Clockwork Orange,Wandsworth Prison,51.449738,-0.177532
A Clockwork Orange,Ward Royal,51.482365,-0.614857
Full Metal Jacket,Bassingbourn,52.076599,-0.061837
Full Metal Jacket,Beckton Gas Works,51.514286,0.076994
Full Metal Jacket,Cliffe,51.459412,0.491719
Full Metal Jacket,Epping Forest,51.702572,0.065297
Full Metal Jacket,Isle of Dogs,51.496948,-0.019702
Full Metal Jacket,Pinewood Studios,51.548737,-0.532260
Full Metal Jacket,RAF Swinderby,53.146965,-0.673400
Full Metal Jacket,The Broads,52.604900,1.608758
Top Gun: Maverick,4000 Bluff Pl (Penny's house),33.707767,-118.286263
Top Gun: Maverick,China Lake,35.651119,-117.666748
Top Gun: Maverick,Eldorado National Forest,38.750214,-120.334755
Top Gun: Maverick,Fort Rosecrans National Cemetary,32.688759,-117.245743
Top Gun: Maverick,Inyokern Airport,35.652554,-117.827393
Top Gun: Maverick,Lake Tahoe Airport,38.892509,-119.998123
Top Gun: Maverick,Lake Tahoe Basin Management Unit,38.932606,-119.973320
Top Gun: Maverick,Lemoore,36.300632,-119.785080
Top Gun: Maverick,Los Angeles,34.052898,-118.256912
Top Gun: Maverick,NAS Whidbey Island,48.284660,-122.628860
Top Gun: Maverick,Naval Air Station Fallon,39.420464,-118.724266
Top Gun: Maverick,Naval Air Station Lemoore,36.260567,-119.911049
Top Gun: Maverick,Naval Air Station Whidbey Island,48.341076,-122.672348
Top Gun: Maverick,North Island Naval Air Station,32.697758,-117.204529
Top Gun: Maverick,Patuxent River,38.276909,-76.425674
Top Gun: Maverick,San Diego,32.718227,-117.169853
Top Gun: Maverick,Seattle,47.606033,-122.339119
Top Gun: Maverick,South Lake Tahoe,38.940067,-119.980309
Scarface,"""So say goodnight to the bad guy"" Restaurant",34.061855,-118.316956
Scarface,1443 West E St (Mama & Gina Montana's House),33.774815,-118.281288
Scarface,3501 SW 130th Ave (Babylon Club),26.074915,-80.324135
Scarface,485 West Matheson Dr (Frank Lopez's House),25.691738,-80.174316
Scarface,631 Para Grande Ln (Tony & Elvira's House),34.440022,-119.646889
Scarface,656 Park Ln (Alejandro Sosa's Estate),34.441051,-119.617554
Scarface,728 Ocean Dr,25.777327,-80.131958
Scarface,8648 W Sunset Boulevard (Gina's Beauty Salon),34.091873,-118.380219
Scarface,Fontainebleau Miami Beach,25.816872,-80.122124
Scarface,INFINITI of Beverly Hills (Closed),34.067307,-118.384460
Scarface,Miami,25.762564,-80.202812
Scarface,Montana Management Co.,34.092175,-118.380508
Scarface,Montana Travel Company,34.092712,-118.379768
Scarface,Montecito,34.438637,-119.637894
Scarface,Santa Barbara,34.427666,-119.724167
Scarface,South Beach,25.782394,-80.137924
Scarface,Torrance,33.833832,-118.363533
Scarface,Tri-American City Bank,34.155834,-118.481995
Scarface,Tudor City,40.749027,-73.973419
Scarface,Universal Studios Hollywood,34.138123,-118.353882
Hamilton,New York,40.752224,-73.998459
Hamilton,Richard Rodgers Theatre,40.759037,-73.986786
Incendies,175 Boulevard Deguire (Marwans' Apartment),45.531483,-73.675491
Incendies,2560 Rue Masson (The Swimming Pool),45.544300,-73.576675
Incendies,Amman (عمّان),31.949371,35.902847
Incendies,Montréal,45.510437,-73.582542
Heat,1219 Dodds Circle (Trejo's Pad),34.052422,-118.191704
Heat,1284 South Western Ave,34.047482,-118.309135
Heat,1535 Ocean Ave,34.012138,-118.495483
Heat,202 Berth,33.759499,-118.262123
Heat,350 S. Grand Ave,34.051277,-118.251656
Heat,3506 W 8th St,34.057178,-118.307289
Heat,444 S. Flower St,34.051479,-118.255135
Heat,645 West 9th St,34.045719,-118.260162
Heat,7445 Firestone Boulevard,33.947437,-118.147507
Heat,990 MacDonough Ave,33.784252,-118.231712
Heat,Bob's Big Boy,34.152447,-118.346245
Heat,Bob's Big Boy,33.947575,-118.147247
Heat,Broadway Deli (Closed),34.014553,-118.494484
Heat,Centinela Drive-In Theater,33.975990,-118.381416
Heat,Dignity Health - St. Mary Medical Center,33.780113,-118.186188
Heat,Factory Pl,34.039169,-118.236282
Heat,Harbor Place Tower,33.765717,-118.185997
Heat,Hilton Los Angeles Airport,33.946159,-118.381645
Heat,Hotel Angeleno,34.073666,-118.468346
Heat,Interstate 105,33.931267,-118.393974
Heat,Kate Mantilini Restaurants (Closed),34.067253,-118.389946
Heat,Los Angeles,34.051350,-118.244423
Heat,Los Angeles Harbor,33.736519,-118.265411
Heat,Los Angeles International Airport,33.941601,-118.408546
Heat,Malibu,34.028046,-118.782089
Heat,North Beirut Avenue & Via de Las Olas,34.035904,-118.531090
Heat,San Pedro,33.736366,-118.294739
Heat,"The Westin Bonaventure Hotel & Suites, Los Angeles",34.052765,-118.255417
Heat,Venice,33.986179,-118.468918
The Sting,43rd,41.816338,-87.619171
The Sting,99 S Raymond Ave,34.144344,-118.149597
The Sting,Chicago Union Station,41.878693,-87.640411
The Sting,Downtown Los Angeles,34.042896,-118.253922
The Sting,Hugus Aly,34.146255,-118.151443
The Sting,LaSalle/Van Buren,41.876945,-87.631897
The Sting,Miller Alley,34.146271,-118.151863
The Sting,Near West Side,41.875076,-87.671021
The Sting,Santa Monica Looff Hippodrome,34.010078,-118.496193
The Sting,Santa Monica Pier,34.008282,-118.498863
The Sting,The Biltmore Los Angeles,34.049683,-118.254288
The Sting,Universal Studios,34.138988,-118.353912
The Sting,Werdin Pl & Winston St,34.047161,-118.247505
Up,Affton High School,38.559395,-90.323250
Up,Detroit,42.329983,-83.050545
Up,Detroit Metropolitan Wayne County Airport,42.216080,-83.355515
Up,Eppley Airfield,41.301758,-95.893837
Up,Las Vegas,36.169811,-115.143639
Up,Miami,25.761215,-80.194427
Up,Omaha,41.248425,-96.053383
Up,Ontario International Airport,34.055958,-117.598190
Up,S 11th St & Howard St,41.255405,-95.930626
Up,St. Louis,38.621078,-90.206451
Up,St. Louis Lambert International Airport,38.749912,-90.374840
Up,The Cheshire,38.633259,-90.306465
A Separation,Brooklyn,40.631493,-73.984116
A Separation,Brooklyn Fire Proof Stages,40.707619,-73.929253
Taxi Driver,202 East 13th Street,40.732391,-73.987503
Taxi Driver,214 W 42rd Street,40.756161,-73.987747
Taxi Driver,226 East 13th Street,40.731964,-73.986771
Taxi Driver,546 Columbus Ave,40.786919,-73.972076
Taxi Driver,58th Street & 8th Avenue,40.767410,-73.982422
Taxi Driver,5th Ave & East 19th Street,40.739136,-73.991447
Taxi Driver,737 8th Avenue,40.760082,-73.987976
Taxi Driver,87 Columbia Heights,40.699986,-73.995300
Taxi Driver,Ed Sullivan Theater,40.763790,-73.982819
Taxi Driver,Manhattan,40.740269,-73.989090
L.A. Confidential,1255 Bellevue Ave,34.068069,-118.252464
L.A. Confidential,1279 S Cochran Ave,34.051697,-118.351616
L.A. Confidential,1704 Morton Ave,34.082165,-118.252243
L.A. Confidential,1714 N Gramercy Pl,34.102341,-118.312027
L.A. Confidential,4216 Rose Ave,33.835117,-118.169098
L.A. Confidential,4439 Victoria Park Dr,34.047375,-118.332069
L.A. Confidential,4616 Dundee Dr,34.118198,-118.287872
L.A. Confidential,496 E Ave 28,34.080692,-118.207695
L.A. Confidential,501 Wilcox Ave,34.079075,-118.331291
L.A. Confidential,5620 Hollywood Blvd,34.101509,-118.312325
L.A. Confidential,5668 Berkshire Dr,34.097958,-118.156609
L.A. Confidential,6720 Sunset Blvd,34.097427,-118.337151
L.A. Confidential,685 Venice Blvd.,33.991524,-118.458801
L.A. Confidential,Blessed Sacrament Catholic Church,34.098148,-118.335159
L.A. Confidential,Boardner's by La Belle,34.101135,-118.334908
L.A. Confidential,Crossroads of the World,34.098206,-118.335732
L.A. Confidential,Echo Park,34.084133,-118.251198
L.A. Confidential,Elysian Park,34.083775,-118.236725
L.A. Confidential,Formosa Cafe,34.090496,-118.346146
L.A. Confidential,Frolic Room,34.101795,-118.325958
L.A. Confidential,Hollywood Pantages Theatre,34.101982,-118.325874
L.A. Confidential,JJ's Sandwich Shop (Closed),34.044933,-118.249428
L.A. Confidential,Lacy Street Production Center,34.082108,-118.219521
L.A. Confidential,Lincoln Heights,34.073395,-118.214264
L.A. Confidential,Lincoln Heights Jail,34.077801,-118.225182
L.A. Confidential,Los Angeles City Hall,34.053745,-118.242737
L.A. Confidential,Montecito St,34.080994,-118.207741
L.A. Confidential,The Queen Mary,33.752586,-118.190399
Die Hard,20th Century Fox Studios,34.052246,-118.412971
Die Hard,Alpena,45.066814,-83.442833
Die Hard,Breckenridge,39.483395,-106.051704
Die Hard,Granada Hills,34.294964,-118.519051
Die Hard,Highlandlake Church,40.245995,-105.014351
Die Hard,Kincheloe,46.266167,-84.468903
Die Hard,Los Angeles City Hall,34.053726,-118.242722
Die Hard,Los Angeles International Airport,33.941620,-118.409012
Die Hard,Santa Rosa,38.452644,-122.739555
Die Hard,Sault Ste. Marie,46.485481,-84.384117
Die Hard,Stapleton International Airport (now Denver International Airport),39.849617,-104.674522
Die Hard,Tehachapi Pass,35.102242,-118.283760
Die Hard,Universal Studios Hollywood,34.138103,-118.353401
Snatch,Bethnal Green,51.529945,-0.050642
Snatch,Hatton Garden,51.519302,-0.108288
Snatch,Oaklands College,51.756836,-0.290947
Snatch,Perivale,51.531597,-0.325367
Snatch,Pinewood Studios,51.548626,-0.534961
Snatch,Streatham Hill,51.441563,-0.125348
Snatch,The Jolly Gardeners,51.491238,-0.118308
Snatch,Town Hall Hotel & Apartments,51.530361,-0.055781
Indiana Jones and the Last Crusade,Administration Building,37.817085,-122.371567
Indiana Jones and the Last Crusade,Alamosa,37.467144,-105.893303
Indiana Jones and the Last Crusade,Almeria,36.832005,-2.468433
Indiana Jones and the Last Crusade,Amarillo,35.215549,-101.835884
Indiana Jones and the Last Crusade,Arches National Park,38.734234,-109.603073
Indiana Jones and the Last Crusade,Blenheim Palace,51.841290,-1.361353
Indiana Jones and the Last Crusade,Borehamwood,51.657463,-0.273442
Indiana Jones and the Last Crusade,Campo San Barnaba,45.433006,12.324773
Indiana Jones and the Last Crusade,Castle Brunwald,50.352741,7.179238
Indiana Jones and the Last Crusade,Chiesa di San Barnaba,45.432987,12.325074
Indiana Jones and the Last Crusade,Cortez,37.347786,-108.589584
Indiana Jones and the Last Crusade,Cuevas de Roque,36.840816,-2.480679
Indiana Jones and the Last Crusade,Cumbres & Toltec Scenic Railroad,36.902771,-106.578964
Indiana Jones and the Last Crusade,Elstree Studios,51.658108,-0.269602
Indiana Jones and the Last Crusade,Escuela de Arte de Almería,36.837101,-2.464656
Indiana Jones and the Last Crusade,Granada,37.175400,-3.605382
Indiana Jones and the Last Crusade,Guadix,37.299667,-3.142799
Indiana Jones and the Last Crusade,Moab,38.569687,-109.561790
Indiana Jones and the Last Crusade,North Weald,51.714520,0.162411
Indiana Jones and the Last Crusade,Pagosa Springs,37.266659,-107.040047
Indiana Jones and the Last Crusade,Palazzi Barbaro,45.431541,12.329821
Indiana Jones and the Last Crusade,Parque Natural del Cabo de Gata-Níjar,36.722141,-2.191908
Indiana Jones and the Last Crusade,Petra,30.328440,35.443806
